character_x,character_y,enemy_x,enemy_y,enemy_action,distance
444.896,300.003,466.223,300.01,Moving,21.3263
444.882,300.003,466.208,300.01,Moving,21.3263
444.867,300.003,466.193,300.01,Moving,21.3263
444.843,300.003,466.17,300.01,Moving,21.3263
444.828,300.003,466.155,300.01,Moving,21.3263
444.813,300.003,466.14,300.01,Moving,21.3263
444.789,300.003,466.116,300.01,Moving,21.3263
444.773,300.003,466.099,300.01,Moving,21.3263
444.741,300.003,466.067,300.01,Moving,21.3263
444.723,300.003,466.049,300.01,Moving,21.3263
444.701,300.003,466.028,300.01,Moving,21.3263
444.685,300.003,466.011,300.01,Moving,21.3263
444.654,300.003,465.98,300.01,Moving,21.3263
444.599,300.003,465.925,300.01,Moving,21.3263
444.577,300.003,465.904,300.01,Moving,21.3263
444.552,300.003,465.879,300.01,Moving,21.3263
444.537,300.003,465.863,300.01,Moving,21.3263
444.513,300.003,465.839,300.01,Moving,21.3263
444.495,300.003,465.822,300.01,Moving,21.3263
444.481,300.003,465.807,300.01,Moving,21.3263
444.457,300.003,465.784,300.01,Moving,21.3263
444.443,300.003,465.769,300.01,Moving,21.3263
444.428,300.003,465.754,300.01,Moving,21.3263
444.406,300.003,465.732,300.01,Moving,21.3263
444.39,300.003,465.716,300.01,Moving,21.3263
444.367,300.003,465.693,300.01,Moving,21.3263
444.352,300.003,465.679,300.01,Moving,21.3263
444.33,300.003,465.656,300.01,Moving,21.3263
444.315,300.003,465.641,300.01,Moving,21.3263
444.301,300.003,465.627,300.01,Moving,21.3263
444.278,300.003,465.605,300.01,Moving,21.3263
444.264,300.003,465.59,300.01,Moving,21.3263
444.248,300.003,465.574,300.01,Moving,21.3263
444.224,300.003,465.55,300.01,Moving,21.3263
444.208,300.003,465.534,300.01,Moving,21.3263
444.193,300.003,465.52,300.01,Moving,21.3263
444.171,300.003,465.497,300.01,Moving,21.3263
444.157,300.003,465.483,300.01,Moving,21.3263
444.141,300.003,465.468,300.01,Moving,21.3263
444.118,300.003,465.444,300.01,Moving,21.3263
444.102,300.003,465.429,300.01,Moving,21.3263
444.087,300.003,465.414,300.01,Moving,21.3263
444.063,300.003,465.39,300.01,Moving,21.3263
444.049,300.003,465.375,300.01,Moving,21.3263
444.032,300.003,465.358,300.01,Moving,21.3263
444.01,300.003,465.336,300.01,Moving,21.3263
443.995,300.003,465.321,300.01,Moving,21.3263
443.971,300.003,465.298,300.01,Moving,21.3263
443.957,300.003,465.283,300.01,Moving,21.3263
443.933,300.003,465.26,300.01,Moving,21.3263
443.919,300.003,465.246,300.01,Moving,21.3263
443.896,300.003,465.222,300.01,Moving,21.3263
443.881,300.003,465.207,300.01,Moving,21.3263
443.861,300.003,465.188,300.01,Moving,21.3263
443.843,300.003,465.169,300.01,Moving,21.3263
443.814,300.003,465.14,300.01,Moving,21.3263
443.776,300.003,465.103,300.01,Moving,21.3263
443.691,300.003,465.017,300.01,Moving,21.3263
443.653,300.003,464.98,300.01,Moving,21.3263
443.627,300.003,464.953,300.01,Moving,21.3263
443.601,300.003,464.927,300.01,Moving,21.3263
443.586,300.003,464.912,300.01,Moving,21.3263
443.553,300.003,464.88,300.01,Moving,21.3263
443.539,300.003,464.865,300.01,Moving,21.3263
443.514,300.003,464.84,300.01,Moving,21.3263
443.498,300.003,464.824,300.01,Moving,21.3263
443.473,300.003,464.799,300.01,Moving,21.3263
443.456,300.003,464.783,300.01,Moving,21.3263
443.443,300.003,464.769,300.01,Moving,21.3263
443.42,300.003,464.746,300.01,Moving,21.3263
443.406,300.003,464.733,300.01,Moving,21.3263
443.381,300.003,464.708,300.01,Moving,21.3263
443.367,300.003,464.693,300.01,Moving,21.3263
443.343,300.003,464.669,300.01,Moving,21.3263
443.328,300.003,464.654,300.01,Moving,21.3263
443.313,300.003,464.64,300.01,Moving,21.3263
443.289,300.003,464.615,300.01,Moving,21.3263
443.276,300.003,464.602,300.01,Moving,21.3263
443.252,300.003,464.578,300.01,Moving,21.3263
443.239,300.003,464.565,300.01,Moving,21.3263
443.216,300.003,464.543,300.01,Moving,21.3263
443.204,300.003,464.53,300.01,Moving,21.3263
443.179,300.003,464.505,300.01,Moving,21.3263
443.166,300.003,464.492,300.01,Moving,21.3263
443.138,300.003,464.464,300.01,Moving,21.3263
443.125,300.003,464.451,300.01,Moving,21.3263
443.101,300.003,464.427,300.01,Moving,21.3263
443.087,300.003,464.414,300.01,Moving,21.3263
443.069,300.003,464.395,300.01,Moving,21.3263
443.051,300.003,464.377,300.01,Moving,21.3263
443.023,300.003,464.349,300.01,Moving,21.3263
442.986,300.003,464.312,300.01,Moving,21.3263
442.963,300.003,464.29,300.01,Moving,21.3263
442.932,300.003,464.258,300.01,Moving,21.3263
442.914,300.003,464.24,300.01,Moving,21.3263
442.893,300.003,464.219,300.01,Moving,21.3263
442.878,300.003,464.204,300.01,Moving,21.3263
442.857,300.003,464.183,300.01,Moving,21.3263
442.84,300.003,464.166,300.01,Moving,21.3263
442.813,300.003,464.139,300.01,Moving,21.3263
442.796,300.003,464.123,300.01,Moving,21.3263
442.77,300.003,464.096,300.01,Moving,21.3263
442.754,300.003,464.08,300.01,Moving,21.3263
442.731,300.003,464.057,300.01,Moving,21.3263
442.717,300.003,464.044,300.01,Moving,21.3263
442.693,300.003,464.019,300.01,Moving,21.3263
442.676,300.003,464.002,300.01,Moving,21.3263
442.661,300.003,463.988,300.01,Moving,21.3263
442.635,300.003,463.962,300.01,Moving,21.3263
442.62,300.003,463.946,300.01,Moving,21.3263
442.596,300.003,463.922,300.01,Moving,21.3263
442.58,300.003,463.907,300.01,Moving,21.3263
442.556,300.003,463.883,300.01,Moving,21.3263
442.542,300.003,463.868,300.01,Moving,21.3263
442.518,300.003,463.844,300.01,Moving,21.3263
442.503,300.003,463.829,300.01,Moving,21.3263
442.48,300.003,463.807,300.01,Moving,21.3263
442.466,300.003,463.793,300.01,Moving,21.3263
442.443,300.003,463.769,300.01,Moving,21.3263
442.427,300.003,463.753,300.01,Moving,21.3263
442.413,300.003,463.739,300.01,Moving,21.3263
442.391,300.003,463.717,300.01,Moving,21.3263
442.375,300.003,463.702,300.01,Moving,21.3263
442.352,300.003,463.678,300.01,Moving,21.3263
442.337,300.003,463.664,300.01,Moving,21.3263
442.323,300.003,463.649,300.01,Moving,21.3263
442.3,300.003,463.627,300.01,Moving,21.3263
442.285,300.003,463.611,300.01,Moving,21.3263
442.254,300.003,463.58,300.01,Moving,21.3263
442.201,300.003,463.527,300.01,Moving,21.3263
442.173,300.003,463.499,300.01,Moving,21.3263
442.135,300.003,463.461,300.01,Moving,21.3263
442.115,300.003,463.441,300.01,Moving,21.3263
441.992,300.003,463.318,300.01,Moving,21.3263
441.959,300.003,463.285,300.01,Moving,21.3263
441.937,300.003,463.263,300.01,Moving,21.3263
441.923,300.003,463.249,300.01,Moving,21.3263
441.885,300.003,463.211,300.01,Moving,21.3263
441.87,300.003,463.196,300.01,Moving,21.3263
441.843,300.003,463.169,300.01,Moving,21.3263
441.826,300.003,463.152,300.01,Moving,21.3263
441.796,300.003,463.122,300.01,Moving,21.3263
441.78,300.003,463.106,300.01,Moving,21.3263
441.753,300.003,463.079,300.01,Moving,21.3263
441.736,300.003,463.062,300.01,Moving,21.3263
441.699,300.003,463.025,300.01,Moving,21.3263
441.683,300.003,463.01,300.01,Moving,21.3263
441.654,300.003,462.98,300.01,Moving,21.3263
441.64,300.003,462.966,300.01,Moving,21.3263
441.608,300.003,462.934,300.01,Moving,21.3263
441.587,300.003,462.913,300.01,Moving,21.3263
441.509,300.003,462.836,300.01,Moving,21.3263
441.491,300.003,462.818,300.01,Moving,21.3263
441.447,300.003,462.773,300.01,Moving,21.3263
441.431,300.003,462.757,300.01,Moving,21.3263
441.402,300.003,462.728,300.01,Moving,21.3263
441.385,300.003,462.712,300.01,Moving,21.3263
441.37,300.003,462.696,300.01,Moving,21.3263
441.352,300.003,462.678,300.01,Moving,21.3263
441.323,300.003,462.649,300.01,Moving,21.3263
441.299,300.003,462.625,300.01,Moving,21.3263
441.272,300.003,462.598,300.01,Moving,21.3263
441.25,300.003,462.576,300.01,Moving,21.3263
441.208,300.003,462.535,300.01,Moving,21.3263
441.19,300.003,462.517,300.01,Moving,21.3263
441.17,300.003,462.496,300.01,Moving,21.3263
441.139,300.003,462.465,300.01,Moving,21.3263
441.125,300.003,462.451,300.01,Moving,21.3263
441.095,300.003,462.421,300.01,Moving,21.3263
441.079,300.003,462.405,300.01,Moving,21.3263
441.026,300.003,462.353,300.01,Moving,21.3263
440.996,300.003,462.323,300.01,Moving,21.3263
440.968,300.003,462.295,300.01,Moving,21.3263
440.955,300.003,462.281,300.01,Moving,21.3263
440.925,300.003,462.252,300.01,Moving,21.3263
440.909,300.003,462.235,300.01,Moving,21.3263
440.883,300.003,462.209,300.01,Moving,21.3263
440.868,300.003,462.195,300.01,Moving,21.3263
440.843,300.003,462.169,300.01,Moving,21.3263
440.827,300.003,462.153,300.01,Moving,21.3263
440.802,300.003,462.128,300.01,Moving,21.3263
440.788,300.003,462.114,300.01,Moving,21.3263
440.766,300.003,462.092,300.01,Moving,21.3263
440.75,300.003,462.077,300.01,Moving,21.3263
440.712,300.003,462.038,300.01,Moving,21.3263
440.656,300.003,461.982,300.01,Moving,21.3263
440.634,300.003,461.96,300.01,Moving,21.3263
440.596,300.003,461.923,300.01,Moving,21.3263
440.582,300.003,461.908,300.01,Moving,21.3263
440.556,300.003,461.882,300.01,Moving,21.3263
440.537,300.003,461.863,300.01,Moving,21.3263
440.516,300.003,461.842,300.01,Moving,21.3263
440.496,300.003,461.822,300.01,Moving,21.3263
440.456,300.003,461.782,300.01,Moving,21.3263
440.427,300.003,461.753,300.01,Moving,21.3263
440.405,300.003,461.731,300.01,Moving,21.3263
440.39,300.003,461.716,300.01,Moving,21.3263
440.361,300.003,461.687,300.01,Moving,21.3263
440.346,300.003,461.672,300.01,Moving,21.3263
440.331,300.003,461.658,300.01,Moving,21.3263
440.304,300.003,461.63,300.01,Moving,21.3263
440.289,300.003,461.615,300.01,Moving,21.3263
440.261,300.003,461.587,300.01,Moving,21.3263
440.248,300.003,461.574,300.01,Moving,21.3263
440.219,300.003,461.545,300.01,Moving,21.3263
440.204,300.003,461.53,300.01,Moving,21.3263
440.175,300.003,461.502,300.01,Moving,21.3263
440.161,300.003,461.487,300.01,Moving,21.3263
440.137,300.003,461.463,300.01,Moving,21.3263
440.122,300.003,461.448,300.01,Moving,21.3263
440.107,300.003,461.433,300.01,Moving,21.3263
440.084,300.003,461.411,300.01,Moving,21.3263
440.07,300.003,461.396,300.01,Moving,21.3263
440.044,300.003,461.37,300.01,Moving,21.3263
440.025,300.003,461.352,300.01,Moving,21.3263
440,300.003,461.326,300.01,Moving,21.3263
439.976,300.003,461.302,300.01,Moving,21.3263
439.945,300.003,461.271,300.01,Moving,21.3263
439.929,300.003,461.255,300.01,Moving,21.3263
439.902,300.003,461.228,300.01,Moving,21.3263
439.888,300.003,461.214,300.01,Moving,21.3263
439.866,300.003,461.192,300.01,Moving,21.3263
439.851,300.003,461.177,300.01,Moving,21.3263
439.82,300.003,461.146,300.01,Moving,21.3263
439.804,300.003,461.131,300.01,Moving,21.3263
439.79,300.003,461.116,300.01,Moving,21.3263
439.764,300.003,461.09,300.01,Moving,21.3263
439.748,300.003,461.074,300.01,Moving,21.3263
439.735,300.003,461.061,300.01,Moving,21.3263
439.706,300.003,461.033,300.01,Moving,21.3263
439.689,300.003,461.015,300.01,Moving,21.3263
439.658,300.003,460.984,300.01,Moving,21.3263
439.632,300.003,460.958,300.01,Moving,21.3263
439.609,300.003,460.936,300.01,Moving,21.3263
439.544,300.003,460.871,300.01,Moving,21.3263
439.518,300.003,460.845,300.01,Moving,21.3263
439.487,300.003,460.814,300.01,Moving,21.3263
439.468,300.003,460.794,300.01,Moving,21.3263
439.441,300.003,460.767,300.01,Moving,21.3263
439.424,300.003,460.75,300.01,Moving,21.3263
439.401,300.003,460.728,300.01,Moving,21.3263
439.387,300.003,460.714,300.01,Moving,21.3263
439.363,300.003,460.689,300.01,Moving,21.3263
439.348,300.003,460.674,300.01,Moving,21.3263
439.323,300.003,460.649,300.01,Moving,21.3263
439.309,300.003,460.635,300.01,Moving,21.3263
439.284,300.003,460.61,300.01,Moving,21.3263
439.268,300.003,460.594,300.01,Moving,21.3263
439.253,300.003,460.58,300.01,Moving,21.3263
439.226,300.003,460.553,300.01,Moving,21.3263
439.21,300.003,460.536,300.01,Moving,21.3263
439.189,300.003,460.515,300.01,Moving,21.3263
439.131,300.003,460.457,300.01,Moving,21.3263
439.08,300.003,460.406,300.01,Moving,21.3263
439.063,300.003,460.39,300.01,Moving,21.3263
439.036,300.003,460.363,300.01,Moving,21.3263
439.02,300.003,460.346,300.01,Moving,21.3263
438.999,300.003,460.326,300.01,Moving,21.3263
438.984,300.003,460.31,300.01,Moving,21.3263
438.96,300.003,460.286,300.01,Moving,21.3263
438.944,300.003,460.271,300.01,Moving,21.3263
438.918,300.003,460.244,300.01,Moving,21.3263
438.904,300.003,460.23,300.01,Moving,21.3263
438.889,300.003,460.215,300.01,Moving,21.3263
438.863,300.003,460.19,300.01,Moving,21.3263
438.849,300.003,460.176,300.01,Moving,21.3263
438.817,300.003,460.143,300.01,Moving,21.3263
438.802,300.003,460.129,300.01,Moving,21.3263
438.771,300.003,460.098,300.01,Moving,21.3263
438.736,300.003,460.062,300.01,Moving,21.3263
438.709,300.003,460.036,300.01,Moving,21.3263
438.686,300.003,460.012,300.01,Moving,21.3263
438.672,300.003,459.998,300.01,Moving,21.3263
438.642,300.003,459.968,300.01,Moving,21.3263
438.628,300.003,459.955,300.01,Moving,21.3263
438.605,300.003,459.931,300.01,Moving,21.3263
438.591,300.003,459.918,300.01,Moving,21.3263
438.566,300.003,459.892,300.01,Moving,21.3263
438.552,300.003,459.878,300.01,Moving,21.3263
438.538,300.003,459.864,300.01,Moving,21.3263
438.514,300.003,459.841,300.01,Moving,21.3263
438.499,300.003,459.825,300.01,Moving,21.3263
438.483,300.003,459.809,300.01,Moving,21.3263
438.469,300.003,459.796,300.01,Moving,21.3263
438.446,300.003,459.772,300.01,Moving,21.3263
438.43,300.003,459.757,300.01,Moving,21.3263
438.416,300.003,459.742,300.01,Moving,21.3263
438.402,300.003,459.728,300.01,Moving,21.3263
438.389,300.003,459.715,300.01,Moving,21.3263
438.368,300.003,459.694,300.01,Moving,21.3263
438.353,300.003,459.68,300.01,Moving,21.3263
438.337,300.003,459.663,300.01,Moving,21.3263
438.322,300.003,459.648,300.01,Moving,21.3263
438.296,300.003,459.622,300.01,Moving,21.3263
438.274,300.003,459.6,300.01,Moving,21.3263
438.253,300.003,459.58,300.01,Moving,21.3263
438.218,300.003,459.545,300.01,Moving,21.3263
438.203,300.003,459.529,300.01,Moving,21.3263
438.172,300.003,459.498,300.01,Moving,21.3263
438.156,300.003,459.483,300.01,Moving,21.3263
438.127,300.003,459.454,300.01,Moving,21.3263
438.112,300.003,459.439,300.01,Moving,21.3263
438.097,300.003,459.423,300.01,Moving,21.3263
438.072,300.003,459.398,300.01,Moving,21.3263
438.057,300.003,459.383,300.01,Moving,21.3263
438.038,300.003,459.364,300.01,Moving,21.3263
438.02,300.003,459.346,300.01,Moving,21.3263
438.003,300.003,459.329,300.01,Moving,21.3263
437.973,300.003,459.299,300.01,Moving,21.3263
437.954,300.003,459.28,300.01,Moving,21.3263
437.922,300.003,459.249,300.01,Moving,21.3263
437.906,300.003,459.232,300.01,Moving,21.3263
437.878,300.003,459.204,300.01,Moving,21.3263
437.848,300.003,459.174,300.01,Moving,21.3263
437.793,300.003,459.119,300.01,Moving,21.3263
437.765,300.003,459.091,300.01,Moving,21.3263
437.749,300.003,459.075,300.01,Moving,21.3263
437.734,300.003,459.06,300.01,Moving,21.3263
437.705,300.003,459.031,300.01,Moving,21.3263
437.687,300.003,459.014,300.01,Moving,21.3263
437.618,300.003,458.944,300.01,Moving,21.3263
437.596,300.003,458.922,300.01,Moving,21.3263
437.569,300.003,458.895,300.01,Moving,21.3263
437.555,300.003,458.881,300.01,Moving,21.3263
437.528,300.003,458.854,300.01,Moving,21.3263
437.513,300.003,458.839,300.01,Moving,21.3263
437.498,300.003,458.824,300.01,Moving,21.3263
437.47,300.003,458.796,300.01,Moving,21.3263
437.454,300.003,458.781,300.01,Moving,21.3263
437.425,300.003,458.752,300.01,Moving,21.3263
437.412,300.003,458.738,300.01,Moving,21.3263
437.385,300.003,458.711,300.01,Moving,21.3263
437.371,300.003,458.697,300.01,Moving,21.3263
437.344,300.003,458.67,300.01,Moving,21.3263
437.329,300.003,458.655,300.01,Moving,21.3263
437.314,300.003,458.64,300.01,Moving,21.3263
437.292,300.003,458.618,300.01,Moving,21.3263
437.274,300.003,458.6,300.01,Moving,21.3263
437.244,300.003,458.571,300.01,Moving,21.3263
437.228,300.003,458.554,300.01,Moving,21.3263
437.207,300.003,458.534,300.01,Moving,21.3263
437.192,300.003,458.518,300.01,Moving,21.3263
437.171,300.003,458.497,300.01,Moving,21.3263
437.151,300.003,458.477,300.01,Moving,21.3263
437.127,300.003,458.453,300.01,Moving,21.3263
437.109,300.003,458.435,300.01,Moving,21.3263
437.074,300.003,458.401,300.01,Moving,21.3263
437.046,300.003,458.373,300.01,Moving,21.3263
437.029,300.003,458.355,300.01,Moving,21.3263
437.013,300.003,458.34,300.01,Moving,21.3263
437,300.003,458.326,300.01,Moving,21.3263
436.979,300.003,458.305,300.01,Moving,21.3263
436.965,300.003,458.291,300.01,Moving,21.3263
436.936,300.003,458.262,300.01,Moving,21.3263
436.916,300.003,458.243,300.01,Moving,21.3263
436.9,300.003,458.226,300.01,Moving,21.3263
436.871,300.003,458.198,300.01,Moving,21.3263
436.855,300.003,458.181,300.01,Moving,21.3263
436.829,300.003,458.155,300.01,Moving,21.3263
436.813,300.003,458.139,300.01,Moving,21.3263
436.786,300.003,458.112,300.01,Moving,21.3263
436.769,300.003,458.095,300.01,Moving,21.3263
436.744,300.003,458.07,300.01,Moving,21.3263
436.73,300.003,458.056,300.01,Moving,21.3263
436.699,300.003,458.025,300.01,Moving,21.3263
436.683,300.003,458.009,300.01,Moving,21.3263
436.658,300.003,457.984,300.01,Moving,21.3263
436.644,300.003,457.97,300.01,Moving,21.3263
436.615,300.003,457.942,300.01,Moving,21.3263
436.6,300.003,457.926,300.01,Moving,21.3263
436.565,300.003,457.891,300.01,Moving,21.3263
436.551,300.003,457.877,300.01,Moving,21.3263
436.526,300.003,457.852,300.01,Moving,21.3263
436.511,300.003,457.837,300.01,Moving,21.3263
436.497,300.003,457.824,300.01,Moving,21.3263
436.474,300.003,457.801,300.01,Moving,21.3263
436.46,300.003,457.786,300.01,Moving,21.3263
436.446,300.003,457.772,300.01,Moving,21.3263
436.423,300.003,457.75,300.01,Moving,21.3263
436.409,300.003,457.735,300.01,Moving,21.3263
436.386,300.003,457.712,300.01,Moving,21.3263
436.37,300.003,457.696,300.01,Moving,21.3263
436.347,300.003,457.673,300.01,Moving,21.3263
436.334,300.003,457.66,300.01,Moving,21.3263
436.313,300.003,457.64,300.01,Moving,21.3263
436.287,300.003,457.613,300.01,Moving,21.3263
436.259,300.003,457.585,300.01,Moving,21.3263
436.241,300.003,457.567,300.01,Moving,21.3263
436.222,300.003,457.548,300.01,Moving,21.3263
436.128,300.003,457.454,300.01,Moving,21.3263
436.11,300.003,457.437,300.01,Moving,21.3263
436.053,300.003,457.379,300.01,Moving,21.3263
436.034,300.003,457.36,300.01,Moving,21.3263
436.002,300.003,457.328,300.01,Moving,21.3263
435.986,300.003,457.312,300.01,Moving,21.3263
435.958,300.003,457.284,300.01,Moving,21.3263
435.943,300.003,457.269,300.01,Moving,21.3263
435.912,300.003,457.238,300.01,Moving,21.3263
435.897,300.003,457.223,300.01,Moving,21.3263
435.876,300.003,457.202,300.01,Moving,21.3263
435.862,300.003,457.189,300.01,Moving,21.3263
435.838,300.003,457.164,300.01,Moving,21.3263
435.823,300.003,457.15,300.01,Moving,21.3263
435.794,300.003,457.12,300.01,Moving,21.3263
435.779,300.003,457.105,300.01,Moving,21.3263
435.764,300.003,457.09,300.01,Moving,21.3263
435.736,300.003,457.063,300.01,Moving,21.3263
435.721,300.003,457.047,300.01,Moving,21.3263
435.7,300.003,457.026,300.01,Moving,21.3263
435.687,300.003,457.013,300.01,Moving,21.3263
435.665,300.003,456.991,300.01,Moving,21.3263
435.652,300.003,456.978,300.01,Moving,21.3263
435.622,300.003,456.948,300.01,Moving,21.3263
435.604,300.003,456.931,300.01,Moving,21.3263
435.59,300.003,456.916,300.01,Moving,21.3263
435.564,300.003,456.89,300.01,Moving,21.3263
435.549,300.003,456.875,300.01,Moving,21.3263
435.526,300.003,456.852,300.01,Moving,21.3263
435.51,300.003,456.836,300.01,Moving,21.3263
